moves,winners
10h5d11h10l12g3c13c12c1h2h5a4m13a2f8i9d4a13f10b6f8a9a1f12b6h5e7g6g9c10c2i6k10f5l1g11i6i10a2e1i8m7j10i7k13d8b7d9g1l2m10k3g6j10d2l7b8h13m9l4k9f7i13h8k12j5f12d11b5g5b5i11c2b4c13l11d2j7c4j8l10j12f9h2g3i9m11a11f13k6m7l3l5h11l13e13j3j3b11k4b4e5k7e5c9k8f3h7h8c11m1d12l12h12i3a9b1b1m4h10e12e13g8d1j12k6e1a11e3k5m8g,black
3k9e6g10m13k4j2j8i2i5i8b10k3b2g9c12l7g6h7i8e5e11a10c8h11k1h12m12b9f11d7m9k5j11e12k11c3i6m7h6l6j6d11g11f13c5f12h12j4b5g7a5l1g10l1f1j12i12c12f2f5m8g7d13i13g4m5h11i11b6i4l6f3d2k13m5a9b2m13f8a5b7j6e1k13e1m12g4c13j11j4i8f6k11m10g9m1e6b1d5k10j2e5c3j3e8m3m12a12d9d9j3f3g3c7l2c8c7f9i9g9h13b10e10i2d13l4h7e9l9a3a2a7c4e2b6a4g7k3l8l4f2l1a4k10d10f,white
13c8d6k1e8a5e11h13a2i7i5f5g2e6l6i9l1g3k12i2f5m5h4f11j7m5d9c11d10m5l7h6f9b12b7e7j13j3g11a8i6m2g1f10l12g7g12c6h5j9a2k4m13b5k8k7k12j5c11i4c4a7b8f10b10g10i5i1j13m8h11l8b1m10c8l12a2j10a9g11k1c7l10k3j5a6j7c2m9d3c11b11f13h10e7a4d3d9h4i6c2b8j11e11g3h10f13d13i1h13f4l13e7f6d12h6e1l2l9e11c1k10j8g12k3i8e3a4b8c4j8m9k1b3l1a4h2c9f2h5b12l3b12f13k6g11m2a3e7d9m9j3m6a6b3f4k10h,black
3a10b10m6d12h4e5d5j7h6f2k10l9m6l8e5h13i5k3h8g11g5e8d1g1f2m6i8h11i2e5g9l1m3b2f2d2j4g6h6g1c3c9b4j4b13g8a11b12m1j8m12g4i7b5m2l4a8i9c9k11c10j9f8b3i10a7g9e13e10f9d7f2i13a10g7j1k11m6j2h12i5f1a10e7e6m12f11j10c8c2b5i3g5l5c6c2g10k13c13b7a11a3e12l1b1l8f13m7d3d4h7i10d12b1i11e4c12c6e12d13j3l12j5b4l5a4m11h4d9g11d1h13h1e2c11f2a8l10i1d3j4k7m13l7k8k9j12a11l9a,white
7j12c8h6e5e5f3h7h2f3g11g3m9c1a1d10l11k11j12h5k8j7g6i6j9l10a4i11c3c6g8d8e6f2c9e11h3d1m4f5l9b1k10i1h10c2a3k6k4g11i8g3f5d4c13e2i8m8a3a11l13g4a5c11d7a7c13m6h13k3l9m1l9f8f8b6b8c2g1f9a6a13b10h2j3e5j4j12f11a5m4d13h9h8l13a6c7i11f12j3b4h4l7e13j2h8i1j7b11e12m13f10g13c4b4m1e10e10b1g10k6l3i9g9j3j11b12k5i2l12e1c11m7d2e13d7f2k12g12i9k6d12b5b10f4k9d12d10d,white
6k1g10b10c3l13m12h11l13b7k12f9c8h9e8a10a5e8j9b8m8i5j11a9f6i5h8d9h2h5l4l9a13i11e7a2f7g7i12b11i11b9i1f2e3j10l8b10i7c11m6g2i3d6m2g13f13l12l3c9g3a1k1m7h12k2d1l5a10h7j9k6l3e12m13a7e4c11d8g12a2l6d9j4k7m8f1j3m1d10g6a1e12j10e2b4j11h10f1a5f3b2m13g4b6h12g12c11c7d8c5m1i5c13h11g5g1h4g8e11f7l3i6c5b5i9l3h10m13j4a12i4h4m3k6e8k6b1c4e4i6j13e2j5k13d8l7f11j2k9d13k10d13c11k3g10k7b12d4f,black
6m12c6i6e11g5h6g13a2b11e11b12b1m2m2f5g3b2e6l3a9a7e9g8h8d5l13f9f7j6j2i9k9b9m13g9d4a6f6h9c7c9l4l5i13c11j5m1h8e10m8a13h8l8i12d1l7m7d1c10j10g5d3d6k11k2h5c8j8g3e2k10c5e5a5f1j3h7f12h3c11c8c4j8f4k13e5k10d13b1a5b6d10f10l1b3g2j4m7h2l13m3i5j6c12k10h12e2a10k4e12i13j13l2d7a11i11h8b1k9h12j7l12m1f11a11l9e8m11m6b12g4b4i7b13k10i2g7g12a7i1d10a11f4h10b1e13d2c3m4g3j,black
6g10l4c11c12g1g8h8e2l12m5e6h4h3c1f7l6k8m8b6i7k6l9c11d13c9k5m7e3d1j10c12a7j7g3e3b12j9g13j3a11f6j3j9b2a8j8k10m2b3g7h5l2i5k4b6m13m8i10f1m8a13a8l5f11l9l3f11h4l12l7a2e11j13l5h11k2g10e2j10h12c12k4a13f11a4m13h13b4i11i3l13e4g5j13g11g2m6b7d7b7c8f1d2f4e1c4d7f9f11m8c13i12h6e12b12f1e11e1k1i12i5g10g9e5d6c7m8g7i2k3i4f9a10i6d11b,white
5h9j8i11h10c9i1f8f9c5g12g2e5e10m11b12b2f1j12m9k1d6l2j8h7m13m6a8g10e6d8b11f9b1e11i11d10h6m7d4h5m4c9g1g6h7f3a1a3h1k4g6k13a3m13h7k4k5c12k9l11k10l8e7e12f13f10j13d5l8d4l8a13c8k5b7h13k2g9e13g4d6c1m2i12c5f5d6e9m7a9d4e12j1h1c10a1b3b3c6j2h10k12a2k2l3i10d11j4i1l10b4a11g13i3g3f12i8l11c7i3j2m4b5j6g7c1i11e2c11l8c11a2b8m3k4j2d12l7g6b,white
7h6f10g13l2i8e7c7g6h1d2c2e7i8l3i1g4a11k13h2f13c5m9c11a8c5e1e6i8a13b9f7f11h10d6d5h3h6e11j10m2l13f3g11b6g4j6b2a6j9l8k13j9b5l5c3a4c3b2b1k8m8d2k2d3c10i4l9k7b3f10c1a11c12j4e6c8b1j1i4b12h6k1f13d10k4h5g12i6m9d10a11i13m11g9e11f1c8h12c,black
7j6e8d13e6g2f4m2g7m12m7g11a9b8e12i5m7a1k13j9a3b3l11g11k9k9l12e8a1h6h13m11m2l8m6f10e5i6l11c9c10j7f10g9e4b3m6j8g5b4g7h10k13f4e2i13g2m1g2k6i5f1j9d9i12f4c8l1a5g11e13a8j9h12h1i13i11l2e3h10d9m8k8b2c5j11d1m4k3i3k1f5l1e7k1d10a7c7e11i9g3a3d3g5a4l11h10c8f12g3f5d12c8i10b4h4a2b11f7d7b3e11j10i8h4f12l6d3c5k5h6a11b4d13c6k2h9f10h8c4i6c5e10f1c2j5c7i,black
10c5e9b13f2m4m3b2e2f6d4b6i1d12b11c11a8m6l8g6g7a9j5i8c9g8k2i7h6j2g8b5f4l1j5g13m4i5k9c1k7e4a9i5j7f1h2k7k8j9l6e10m6k3l3f8h7g9d13g6f7d8a3i5d10j1f1g10d3d11g6h1a3c2c9h7b7m4k10h13d5c6m12g5b12c5l7j13b2b7i9k10e11b1l4g4d5m8i6c13a4f11f1i10l13k8d9f2h4h8l3a11l10f12m13e12h11h,black
1a6g5f4j13c7h10b7i8a11m3k1k5g1g9b7m6h2e8h9l4a7e1m7k13e13h8e2f3d8l12h6f3g6c1c4d8i9a3l13b2i7j13l5a8b6j6i5h10l13m11f4k7g8g10f3b6b4m12m5e5b9m8k10e5l12j3c6l11g5d8j12c11b4c9j4f7d3a10d9e6d13i2j5m10i9f11h9g1d6k13g11i1l11k5j5i7a1b9d11d12l12a8m10c13j12b,white
6h5f1a9e7e6d10c13d13a9l6g11d9b2g7m8a11g10m12j5a13k1i6k5k2f9f6j13f12g6i9k7i7j11i2k7h8e5g10b8c2b6m9c5e6a4l10f13m4h6c5m4c4f5i8l8m1d6b12d3i3h11a3b2a13h11b8g1g5h12b11c11h6f1k4g1e1c10k11k7b10j7g3l1f4k12l6e2d2c4b8f4m13l4a10g1j2i9i7k8d12e6l13g8k4d10l13c5l3j4i2e10d4e12f5c1m13i3c3a11f8i9h1b3g9j2j10h12m1l11e9g13b3d11m9d5d4j13e8j5b7d12a8b1h10a5j,white
9b11a10b2e6i1k2k8i6g2d2f5g6a9l8a10c13c6f1a7b2g6h11g1f5e7d9e3m4k9a8m4i8d4l2j10m12h12a3c8e5h13b5j10f7g7h12j4h12g11i3k3i12c8c10g13f12b7m9d6l8h6c11c5m8j6j9h3g3a10d9m11j10e7i7c1l3e2m11l11m4c1m11h7l4g1j13j8b12i11d13g4d7k7f1e3d1d8f4j3h8g5l2h5d5b12k10i7j7e4a10k10j6k2c7a9f2b10a12f1b2a5c11b3f4m6m5f11e3b2i1g6b10h5i5a9c,white
5k10l7g6g9b8e2i4k8a2d12g5f5h8d8m11m13h1j11j5g1c6k7h6j13d3c1a9l4a2f5i8h10b5m2j13f4i7j13k1g12j11h9h3h10e9a13m2e2g8g10i12c11d5c8c13c6f3g3e5l6e7e7i11a3b8b12b9f10f5d1e4g6b3m10d1l9d9e10k9m11b8k3a6d5e1f8l11c9g8i7m6i9k4l7a12f11k10j12e3d8j3f4d11g3l8f1d9i11l5b10h7b10m4c12h12d7d12i11i7k1k10a12k6h1b2c4b6m2b6c,white
9a12d8h9f11g11m1a6l7g1g12h2f6g9k9c8c2j3g6j9l5i13c7j13f6m3h1e10i3l5e8m6f6c10f13i5m12k12m1f6k3c8g5j11h12g4j10d5l5f8k13d12e7i4h3k8d9d4c13l8e6e11e5g12j11d7d11i9h11l3f9b11j10b5c12i7f13m7c10h6i4b2e8a13k7a2h12f7h13j7l8j7k5h2d6h1k7m13g1c2i4d2g4e10j11b11c12a10c3b4f1d10a4k8l1i8f10l5d4l13b4i3i2c6b3d2m3a7b10g11f8b9i2b13a12c9e12l11k5b2a10k1j13h1l5k4g1m3m7e3e10m6a1b5a3j1h10e4m9m9j2k9g,white
7h2e3b5f6g5l9c8m2f8i5e7i5c2m1m10m10g11a8g5h8h2g10c7k12f6f11g5m10a9f1f3a7m12b13g4i11c6k8d3c2b7g12g9l8b10i6i6h8l6c7e6d8e9b2c11f3i8c2i12c3d11d9k1a11b3k2l1j2a11e5i11j13m3m12i9h2j10l4g1k5d1g4a13j13a2h9a1l3e9d10d8k4m6l5k11m3h1h12m8j2d12a12d4k10j11i4j10h12e9j11h4h3j12h1d10b8a13h13k12j12k5g7j4d9e8f3l10k13b1e10f2k1c12l9i5j6j13i5a9g13f13c7b3f7d6b9m7a11k4l6a4c6m4b10e3g7c7l1i11l13l5b6e13d7f4f13e1b4e,black
6i5g2i11b6f5f9a11d1m8m5d9l8c8i1a5l10l1h7i1j4b4i2f6h2b5k2g11i8h10j8d3e5i3f2j9c6k3i9d3m8a10m12h9g12f8b8k9k1l10f4h11g10b9b3k6c2d7g4l13e4d1k11h12m2l6d11f11a3d6m5m13f4a7d6g4e13m4k10d7f3c3l11l13c11c7b12d7j12i7e1e5h6e2e8g8e8j11e13j2a7m9f4c8f9h11j12j4j7h1c1d11m9e13i13a12a12b10a,white
8c3g7g9d11a9l8m9a7h6m1f10c5i8i7a6l12j6h4l3c6g1g13a8j11h2i9b8g3k6f2f9e3a10k13g5e11i12e7m4j3h8h3l13i7d11b7j8e2e4m5g10m1m5l7c11l8l3b6j12m1d3d5f2j11g10d10l8k1i7b10b13h13j8b2k5j6c6e8a13d4d9g2m2g1a1k13m12c4a7i2b5d5m11m12f13e10a4k6b10f3i12g11c9h6a6d2l6i4i9f12h7f11j1b12i12d3j13c10e8d2d10g4c10j3m1h2h3f12b9c3e5c9k2c2a5a9m11f13l11e11d4f13f9i1j4b9j10i13b5h12a13k7l7e12l1l5b,black
7h6h7g6f2b5g5e11m12h9l9b11c4a9a2h5m11g2e3g4l8l5l3h6g1f9d12j5b1m10f6j4i7a7b9c13f10g10l13g12b11d8i1c7i1h5c9g2f5h1g2g10a10c13k3d8a3b8b13c2a12c8g1d11a8k1j3e8e7f6k1l11b13l5j2j2k8c5f12g10e12f4c6d13i10b12d13m4e5d8f2c10d12l2i7e8d6b6c7j12k4h8h1i8j11l10k3m9k3l11j3a3i7c7m4m5k7k10m12i13a8m11i10i11k4k4f5i3k1k6m6e4g3j2l12a11e12m5a11f9j,white
4d6l8m2e7i1m7k4i1f9j13k2f2b5k7h9b5j8k13c6f6h13a12f7f9c6i1d11d3b9m4h10k12j4a6g12c9e5g1g7a5e2g7c11b10l5h7b5a10c10d8a2j2k4m3i9l1e13i12d13b4b1j9d6c8g4j1a12m10b8f9f11j8j7g11g6k8d13f12g10m12b8e4l12i6j1b8b1h13g11h7m9i1i11c2a5l11l10i10e3c5b5i11a7e12e10j9g10g6d4k10f6e12k8l13e5d7l1c6a10h12a2m3j5f13m3a2h11k3e3h2c11m1k4c2d3d8i3m2i6b3g4f3f6m3k4g9h11f1l9k5m11e,white
5j9l6h13b10b11f12j2e13k4k1m3m6m13a9f3h2b10j3c6j8a5h8k2j4d10k13d12c6i11d4a2f9b5c5f9a1g7j1d13l5g6l3l3d6k1k5a7h7m6f9k3a12d1i3b12m8m11e8g8i5e1f5m7g11j4b12g13f8d7c1c2a10c4l13h12i13m11l13c10d10l5d8h8l12b1a8e2g7f9d4e11m2k5i11b9i8f12f2l6g9c11c6d3g9e4f7a9g9j9m12h8b3f4c10g3e2d5k7e1h2m12l12k11i6e1j11g2c3k1l4i10h5b1e3i11h10m10f2h6c3j7i10e7d2i9h,white
9b10g2f10f7d10a9e7h13l3e7a5f6f9m5i6g3h1k6h5m5h10d4c7i8h9c10b7j4k1a7g1h2g7c8g6l3a6i12j8f13c1f12g5a5l8a4i4g5c3c7m13f2k1j8i3j6k6j2l10l11b1b2i12a3b5j2d11d12i1d6d4b2b8l12d3f12b10e7k2a11i9f4a9d13h1m11l11c8d13j6a12e13i6c5g13b1e1i5e4l11j9j4j9g7b2e6e13g4h2j5k11m8e8c13m8j1l5b12c3g11a4e5d11f12h11g8k2m6b13a9i12f10c7f3i9h1c4m12l1g9k8b6m7l3l2c4d11k13k13e11e9a12m3d3m10i12k13d8m3k11h10k10h,black
11g8e12h1i7a5l2m2i6i5f6e5h3c7j9b8a7h4m1f2e7m1g2k6h4l10m3a6m13i5d12k6c4e9l5i6d3k9e10c6k2h3m9k11d10l8b8h6f4h2j4a6b1k10f4d8g11h11b10g2f11c11m1e13a8f12a8m11e3f10b6j1m7d7g7c4k9a12c4b13b1a7e8d5g9d7k9g11i5c12e6g7i8l5j13l11f12f9c5e10j1d7f13g11j12m3b10d1b13e5m1h3l13c9f3e3d5k4j2b1l4i9i10a5a3g12d1j13j2l11a2c8c5b2a2d12b10i12j4g,black
10b11g8a6e6h9l5m9a8m10m12l10c13i6m4b2d7h11m2e1g2j6g9f3h6i11f13k13h3b11e11h10g13c6k2i8h5l13l4g6f1c2f9c13a9k8j7e3k12m7i1d5g12d13b7c5e11l8c10e9d6d13g7m11c1h10d13m8l4j10j9e4c1f13d8k8d7g11j4i9i9g12c12k8b4l1a2g1m10f7d12f1k1l7b10h4h7l11k5f11d5k3e6j5h10l4m3d7j4f13e8e2h5i9b12j2m5c7f7k10i8g3m5b4k7a5d3j12g3g6l8i12i,white
13c11g6i6h2a6f7f5g13i2f9g11h3g7h2b11f5f10f9b2e1f10l9c7d8m6m5j1g7a11l5m4b10k6l12h8a8g13h1e12a11c3m12f6k3b3k4j7e5e12j6j13b6d6e10g6b2l12c8b9l7j12l1d13g3l6g8h5h2i1l6a1j12b10m11k10c8c9f2k13a4i1h4d3f13m5k1a3c10d9d12m11d13k4m4a7g8e9j5a4c12d8l10a9e9a5l4h7i3h12e10j11e10b5c9k3i5d12g8k1k4f10h9i2g10i8d11m11i4l2j4k9m7m13l1i2h7l2d1m5b3e7b3j8f7c6c5i11j3d2m8i13d9h4e12k,black
7h9l1d4a5b10b1m3h11h11a2g1f7m10c8d10g10f10m13h7i12g6k9b6m8a7g13l10d5c8i12j1e13c10a5f6f7e10j9m3c7f5l3b5h6h13f9i9e7k2f9c9a8h6c8c9g6i3m4b11d5e12b5j2h6e9k11l2c2b7c9j4g13a8f13d11m4c12f13m2a3l5k6d5i11i12c3a11j8l6g12i1g2d11g6j10k2k8e1c6a12l7j7a3f4m10h11c4l12h1a4j4i3g9f13j1j1l1k11k3k2i5m3j6l11f2e1h5a2j9d5d11b8g11e4k3d8m6b1i3i13g13b4h1b13e2m3e10e9h7b8k10i10l,black
2h12b6m10j13b9j8d9k6i12c5a5g6g10l10b11d9h6f9b1k5i8g1j11b7g8h7i1b10d2e12f13c1f7e2l9c11a3j3h8e10e6a9m4k2a2f5k6h13j7c2d5m7d7b6d13f5f10m3e11f11h4h10c7m3g11c12h5l10g4j1i3b2b8f11l8a5e4b11g11m1e4l5c9i5h11e1h3m4a4d3d7h12j7f2i10k8i1g9d3a8b4c1d12g12d6c8l8c4i6e6k11i1l9l4e6j13l5d13a12a9f2c3i13i3l2m2j7a7j11j10i12m6b3c4m13e10h2k9e3f2g4f9a1m13g,black
1g3l2g12b10b10j9m4h3i9k5m10d9b6m6h2d2i3m2k8a11a12d12f6j2f11b8m11m2e9d4b9l11h5f7h5g8c6i5b8f2m7j12i7i4l8e8h1d10f3k3b5c3f4k7f13c6e5a10l1a6a6k3a11f2c4i12m12j4d6g3g1h11g4c8l1j5i6l2a8g11k11e7m12k3e5j13b10m7a2j10c7e12c4g4a11c7d7b3j10g2b1k13g12h12e11d7c6c4e5e1f4j13m12a4f6b1m9g5h3h11l9e1l11i10i10h7g3c8b13f13h9h1c7k8i10k13a4m13k5l13i12g5d5k11j12l9a3d10e9c13l8d9i13d2l9f1i8j13j9j2h13e,white
1h11c6m12c10g9k8b1k5i12e8d10d6i7i13a9l12j6g12f5c1m7h7l7j2h11i8l2e7m10k10i7g2f1g5a5k10c3i4f5l6f5h4g11g6d3f7d11f10m11l6a7k7e2l13c5e13j4k8f1a9g9b5d7a12a5g4i13d2b3h8m5f3l4b3j5b4d11b6j3m2c1f10a2d12g10l1l2m2a12m5m8g4c11d13f6h1d9a4h4e4m3c13m9c1c3d3e1i10f11m12l5j9d2i3b4j7b12d6c10e10b13k8h10j7c13l13h4l11h7f12h12k11e3k10h13e2j1b8c9i2g9f6k1j13b3g3a6b8i12i13i6e8e2k11k8a9j11j11a,black
5j11m13b2e12c10e11g11a2f2d3c10k8f4i7m1f12f9l6j3k6f8i10h8c8b6b10c7f7h5m4c8h7b12g4k9k12m5b7e7a6d1j3d13g9h11d8m6k11c7j11k3m6g13m11l8d6h10j2h4e2m12h3i5c8g9c8l2k4a3l6i1a1h5g8a12e10b7g5a1g4h6e9b11i13k2j11f13h10m7l4l8e1d1k4j13c4g9d11e4f2b12d9f5l1l1m9e2i3g4b11h10g12j9g6a4m7i13e13j7c6m11j5i1i12l12i3e10a3a7k10l7d11b10i1c1e2c4d5k12a2g2a8k9a9m2l3h3b5f13l13f12k12b5h8j9j10d,black
13c10m1f12c12f10c6h3j6m13b9m3m4j11h6j9l7h6f1l8h11c1j8b9f7l13f2h5h10g7f5e9g8i2d8d7i11a9h1h1g9c8a5c7a11i12l11l11m6g6l8j5g11g9i10b1a5j10d2e6e13e2f2j3g12i9b9d3e2c9j7b5m2a7j2b6c5k12b7e12j13g4k8g10k6i11b12d5l9k8f8e3i9a5f8m11f5a7c5i10e8l4i10f13d10h3h12g12h6a10i2m13a13l2k12e2l1m11j3l4f5d3d6d4h10a13j4c4d1e11k4e3k4g3b8c13k3c6b1c13i13h6k,white
13m6f11h5f12g1a6g9l9b11e8m5g1e11m13c6b1m10f4h1f3g11f7h12b2g6h13b10l5m10b8h5j11l3m13f7d11k3i4l5l2a3h4g3j2l6i12l2e7g2i3f10j3e8e2f5k2b6a7c8d7m11d6j8l3l9k2j11b1d1l7a6m13j5h7e2k8j12k12i1h6e11c4b8g10k11g10h7f10c10i13h5c4c4d7i7k5d9f2m5a13a12h8c5i7j8f9d10m11a4i6d7b12c1k6k8i12a10a9c9i12j3d12m13l2d1j9j11i1i13e5b4f3a2c10g10e12d13g8a9g11j4a8b12e13d3k9m4k4e3c3b5e8k13i1c6l,white
5i9l7i9b8m12j13b5f2e1j10h10d6m13h5e11b11a11m6f4h2h9i3e6d7h2f11g11c4a12g3g11d3a5l12b4m10k10i6h5c11k1g3c1a9d5j4f9j8f6g11h5g6i8e13j2c11j9a8d7b8c3i9m9g3j3m12i7e2a7g11e9k10l6k8a10j2i12h4j5k7m7j13a5d4l10m9f4e8l12e9e4b13i12a10g6c13e11i3f2j1f1k7k11f5m9c10b1i4i12l13c12d10a1d8i2g1h1b12m2b10f1c2d6l2m12c12k2l2k6e11l8h3d7d5b12f1e4d1m7f8b7c1l3l5a4c4k8g8k10e6a3b13l13m13d6j6b10c3h7a9h13g5h3k4g13f8j,black
12h9k11h10m11a5g5f11e6i6f6m3h8i10j6h5k2g12d13c7h5m8h1m7d1i3m8g7e7g9l6a8j6d5l8b9b13i9j4l12c8m13b10g13h9g7i5d10h1l5h12f6c9h3i1g4g3a3c12j12b2i2c4h7f11b13g11g7m4e13f2m2e11k4i9c2d4c1f6j13m13j11d1d11f12e1a10b6e6g7a5a9f5i12g1e3d10d2h2b2l11c13a8a3j2f7b8e2k8k8f3f4d13l10l9a5e8d4m3e9d9e4b11j7l11i10f6l12m2a1j12l11l6k5c8l3g12i8c5j3b4a12k10a1h1c6b10c3k7k10i13d3l,white
11l9h3h10h9i6l7h12c13j9b7b5g7i10c3f4i13a9l8m9g10b11e9f7k2e6g4a11h7c10j9e8b3i12d2i11b6e4h5i8h7a1j12e3j6b8g5l11c6h13g5k10i1g11f5h10m6m10e8c8l8a7e1c12g4e4j1f7g2f5j10l8f6j12h2l11m13l2m12k13h5c2c1d2g9m13c8k7j12j12m3c4m11g2k4f11d1i5f10a2j13d6k5b10k13k8i12a3l3e10g11a5e6a8d13m9j10f13f8e2a11j3k1h13b4b4d4g2b1m7m3m4k9k6f6i6c9c1l1e7f5m3a7d11i3d,black
7i2e8c12d11g10k12f8h11a6m1f11m6a9k5m6k9b13b3i13a9g10b13c7h6h1a3h7g2f10l2b3m8b4l2i1h11b12e12i4e2j9h11l6j6i1e4b3b11k7b4f5b11h12k9c12c4k11e1g9a9m5f1l13j4a3c3l11i9d3f5a1k5h2k12j6c6d10f6b9e8l12g4m4h13g5e8f9l5g12h3j5l7f11d8m6l10g13l1d5j8d5k7a8i6g8g10j10h2h10m2c3a3g12l4i1j10c7j1i10i8a10a2l8e3d5i2a9f,white
8a9f12f10j7g10l6j10b5j9l7d8j6g10m7h4f2f9b11a11d2l1j9m8e12k3e8m5g10a4i13c13m13f7f9g13b8i4l12c11e3a5i1l3h10f9c6e6h9e5k11c12h6a12m10g9i13a6c4a7b2g3b1g5l11l4e1c3d4h3c8f1k5a11b8l3i12l8d6d5e8b6f2j1a2m13d1f7k13g5b13h10e6m5m9j2h11f3j13i6l2c6b1m11h12j9a2d8g7m5f7j7e2b10i2a9d5d11j8c13j2k12i1e7a2i9h6k2e5c8k1d11m4k7l13e8h4d10c11g3m11k5h1b4g3f10k10h13k1i12d7i9k4j3l12g12e11i6i3k10d,white
5k11b6m5l7h1j1e4i11a5g4f8i9b8a11c12l8h9f7a8f1i4d5j3m6h9l1b7j7g3k8c8b10h12m12c8e2l8d1a3l7m5f3i8g6j1k13m4k2i5h4l6b9h9i10m13a13c13b11l10d12e4b13g4c3g11k11g6f5e10k10l12d9e7f7c12h3b1l5a11e1h9k9d7e6a9a13j7b10g7d6g1f6c7i2a12a3j3e6i11m5m6d12g12j2f2e10i10b12f9j13i1g4j,black
1g9j6m9l12g10j2g9b5k6h13f9k8b13j13c5l3i4i11i7i6i1a6k5f6a12k8m5h2m4l9g7d11a4k10m2d12c7g2f7h10g12i5a1j2b11m7j11g2a6e6g10l8c7e4j3b6j10f11j8a12e10b4g11e3a3j11k10d11l5i12j9h11d4b9e3m13m8l5m1f9d7a2k13a3l6l12l3e7k4m11f6c8d6f12m3k3h1k2e11c13b12a3d8f7f8h2i4d3f5g13k5d3g7c9a1e8j5b12d10i7l7b,white
3l11b11a8a6j9l6m5k7h10k7i9j8c2f4a1k5h8b5a6f12b6b4m5j6h5m13b1h10g1a4l2e8d5d2d9h3h11d11l6i9i2h13j1l12g3d3g2g5g5c10h9k1m11m9b7l9m7c5i4h6g8g11h11c7m3i2m7a1e4e3j7k12l8m5l5b9a13e6a7g12e10f1d11f6c7b2b6l13m12c2i8i8h12j5f7d2a7f8k11k8e3m9g8j10b11g6k1g8f6e3c3f10l11e1f13f10c3a10j9f4f2j1i5e7e9c12i10e3e13a2k9d13h7j4g4b11i,black
11g9e13b9k9g8l9b8a11d10k1e9m8c12d7a3k6l5l11h5k4l5g10l7m11l9j8g2e7f5d4f5e2k8b6f1j12h3a2j1m13f9l3b7i7c6c10b1g4b1a2b7g4k5m7h13m6e13c11b10g8h5i11f6i8k2d5a2f12e8i4i5b13a12j2h7e4m3d1f7b9c12a10h6m10a6h8m11e6a6g9d3j9i11j3g6b2i10m8j1k12b12i11a1h12l13g9h5j4a8d3h11c12g2a6j11i5h3i5f5c4j12c2m3m1d13e4d10d4h10i10c11m4g4c2l3l8e2c8f7j3f13h13l13j3e4e10f7d13d3c6k9a12f12m1l,black
8c10l13c9b7a8d8i1k12e7m5l11c2g1g9d4l13f6b2f2d7c1a2b6h3e5i6m3d3l11d5a6g7h6c7g13g8a7f6e5m11a9e9g6i6f11m10c12g5k4f1i10g11l9l2a9f8m10b4c11e4m8b4a4k1m3m11g12c4i5j10e8f9h7i11b3c3i11f12f3b12d5b11i13b4j4g5e1j8g2j12j9a4d7e6j1e9i10i1h9j6a6k1f12h7j3h12l13a13m2i5c2e13h11k9k10a8e11h10f13k13l8l8k12k2m11j6d9c,white
2g11e8j12m9b7h7a10k7m4m13c9k7k12c13m8a11h1m3g8b12d9g8c10l11k10a10j11d10b11a12g8i13b5f1g12i2j6d6e5c9l3h8d9d10m7e3j11m4l5j1d11b4j6k6h7d13j11c7g2a1f3k9e5h6f10e12b4i5i7i12h8m4k1l3a6i4g6l10d5g2f5b6c8e9m9i6m13g5k2b13i2c1h10c2e3m3i11l3l2d6g3b7c5l3c11f12a8f8g4b12j7f3d4c9f1k9c4d10h1b10g6b12e6j1c3e4e11j4a3f8k4f11i6a7b1a11g2m2l1e1j12f13f12l2k13l12k2h7l5d13a5m8l9a7j10i5a5e13d9j8h1i2i13e13h10f4h9h,white
9g8b11h9l13b7f8l1l12b12d2h10c6j10k10a13a4a8j1h7e12a7a12k10l11c7g8a8i2e10b10m2g7j9d1m1k13j3f5m6i7h10d1e9m1g7m13k4j1a7i12l6b10h13c3l3g11a3c8h5f5a9i4g2i13f5l5k6g4h8k2b4m3a3k1b4d6h6a12g5g8m13i4i12i12f6d6m5h6f12m7d6l8e9h7l7c11l10g11d5i11i1j2a8g11e8c8d9b9a12j3d5c5e7k2f9f8f9k12e1d13h5d10i13l3e12c13d13e3h11m5j6c11b2k9c1f6k4e5b4c13g11g13m12h3j9e,white
2e1d6a8f2i11e10b9l11h6l1g7h8m3h5a9g11g6k11a12j12k13l12m5f1m7d7g6e12b6g8a8b13k7e12i4g12h3i2d9b11m8h6i1a10m10h13j9e5h10d8j2j1i1c7i11k12d7k10a11f3f2c5m13a9f2l3d7m2f1f2m4c8i5i10k6f13i11d12f4e11c13b9i8d9a5j6b3c8c4i6j7j7c11i9h12c10e8e3m6h6d10g6c12l7b5d13g5k12e13d9d9k8l2h5e5l7f5b2b4h10f9c1e4m,white
4h1a11h10m8b9c6m12d12f5m13c4b7m3l3a9l1f7b7g7d11g4f3e12b6g13i5i4l12i2g3h8e6f10j13b11e8l6h7h1k3d11f3f2f12e1g2a2e9k6d3k3m10b11c11m11d8c5l1c9a2l13a12c10f5c11i8h11b11j8i7a9f6e11a11k6j4a4j1e6c11l5h12j1l1h7k5e4k1j8f5a10g13j7j13f8d12k9b10l7f2d2i10c9e9h7l5j6i6a1i4i4d2h7e13g2c3j2m6k12h2b8a6b5d4c9g9i9d5k2k4m3g13l5g8m12m13k6l5f10d1d8g1m12a10k7c13m10a9m13d7i12l10e9j3i12g10i2j8k13h13e3c4g,black
