moves,winners
5c4d2c2d3c4a1m1k6c6b7a6a4b9i9a1c2e5a2m8b10a7d13e9g11l9m3a10g12k7f6f8a7e10l13m11b11c10c10e4e7m10d5d3b3m8e12g3e3h5e1a4k2f12a13d11a9j9h11m12j11f12l10m10i8l8m10b13b12d3g1g11j13h4i13f4j12e12i13i8h8j9l3d1b2i1j3j2h4m12f2g6l5l5k1d1e7k7j7i7g6g5h6k6m3k1l5j8i1f7h6i5m4f6e10f6d13g12h5i4l3i4h9e8c9d11e13a8f8d12c13c13l10k11k11h10j10h5g9f11g13j6j2a6h5f4g2k8g1i12m1h13k4c3f,white
5c4d2c2d3c4a1m1k6c6b7a6a4b9i9a1c2e5a2m8b10a7d13e9g11l9m3a10g12k7f6f8a7e10l13m11b11c10c10e4e7m10d5d3b3m8e12g3e3h5e1a4k2f12a13d11a9j9h11m12j11f12l10m10i8l8m10b13b12d3g1g11j13h4i13f4j12e12i13i8h8j9l3d1b2i1j3j2h4m12f2g6l5l5k1d1e7k7j7i7g6g5h6k6m3k1l5j8i1f7h6i5m4f6e10f6d13g12h5i4l3i4h9e8c9d11e13a8f8d12c13c13l10k11k11h10j10h5g9f11g13j6j2a6h5f4g2k8g1i12m1h13k4c3f,white
5c4d2c2d3c4a1m1k6c6b7a6a4b9i9a1c2e5a2m8b10a7d13e9g11l9m3a10g12k7f6f8a7e10l13m11b11c10c10e4e7m10d5d3b3m8e12g3e3h5e1a4k2f12a13d11a9j9h11m12j11f12l10m10i8l8m10b13b12d3g1g11j13h4i13f4j12e12i13i8h8j9l3d1b2i1j3j2h4m12f2g6l5l5k1d1e7k7j7i7g6g5h6k6m3k1l5j8i1f7h6i5m4f6e10f6d13g12h5i4l3i4h9e8c9d11e13a8f8d12c13c13l10k11k11h10j10h5g9f11g13j6j2a6h5f4g2k8g1i12m1h13k4c3f,white
5c4d2c2d3c4a1m1k6c6b7a6a4b9i9a1c2e5a2m8b10a7d13e9g11l9m3a10g12k7f6f8a7e10l13m11b11c10c10e4e7m10d5d3b3m8e12g3e3h5e1a4k2f12a13d11a9j9h11m12j11f12l10m10i8l8m10b13b12d3g1g11j13h4i13f4j12e12i13i8h8j9l3d1b2i1j3j2h4m12f2g6l5l5k1d1e7k7j7i7g6g5h6k6m3k1l5j8i1f7h6i5m4f6e10f6d13g12h5i4l3i4h9e8c9d11e13a8f8d12c13c13l10k11k11h10j10h5g9f11g13j6j2a6h5f4g2k8g1i12m1h13k4c3f,white
1m2k3l3b2j3j4c1k1j5b6c5c7a6a2e2b12k11l2c13k11k3d10l13m1e8b5a4a2m8c13j10i12c8j13b12a1l12f10a9a9b10c11a4e13a4d9c13l11m8a11c11b13f12e11f11h8g9g9h10e13d11g9f7l11i8f10d8d8h6f3i2l8k4g10b11j5h2i7g6h4i1h3f1c10g7d7e11e6d10f5f2d5i5j5l4k5k7j13e7f5d1g3e8l6m9m4j5m9k7m9l9j8m7i8i10j1d7h10h3m12g13i13g6e9d9i6l10m5g4h3h2g2f1f4f3g3a4l6g13c4b6b7c12d12i11d8e1a6j3c1b12l6i12m12j10k7k,black
1m2k3l3b2j3j4c1k1j5b6c5c7a6a2e2b12k11l2c13k11k3d10l13m1e8b5a4a2m8c13j10i12c8j13b12a1l12f10a9a9b10c11a4e13a4d9c13l11m8a11c11b13f12e11f11h8g9g9h10e13d11g9f7l11i8f10d8d8h6f3i2l8k4g10b11j5h2i7g6h4i1h3f1c10g7d7e11e6d10f5f2d5i5j5l4k5k7j13e7f5d1g3e8l6m9m4j5m9k7m9l9j8m7i8i10j1d7h10h3m12g13i13g6e9d9i6l10m5g4h3h2g2f1f4f3g3a4l6g13c4b6b7c12d12i11d8e1a6j3c1b12l6i12m12j10k7k,black
1m2k3l3b2j3j4c1k1j5b6c5c7a6a2e2b12k11l2c13k11k3d10l13m1e8b5a4a2m8c13j10i12c8j13b12a1l12f10a9a9b10c11a4e13a4d9c13l11m8a11c11b13f12e11f11h8g9g9h10e13d11g9f7l11i8f10d8d8h6f3i2l8k4g10b11j5h2i7g6h4i1h3f1c10g7d7e11e6d10f5f2d5i5j5l4k5k7j13e7f5d1g3e8l6m9m4j5m9k7m9l9j8m7i8i10j1d7h10h3m12g13i13g6e9d9i6l10m5g4h3h2g2f1f4f3g3a4l6g13c4b6b7c12d12i11d8e1a6j3c1b12l6i12m12j10k7k,black
1m2k3l3b2j3j4c1k1j5b6c5c7a6a2e2b12k11l2c13k11k3d10l13m1e8b5a4a2m8c13j10i12c8j13b12a1l12f10a9a9b10c11a4e13a4d9c13l11m8a11c11b13f12e11f11h8g9g9h10e13d11g9f7l11i8f10d8d8h6f3i2l8k4g10b11j5h2i7g6h4i1h3f1c10g7d7e11e6d10f5f2d5i5j5l4k5k7j13e7f5d1g3e8l6m9m4j5m9k7m9l9j8m7i8i10j1d7h10h3m12g13i13g6e9d9i6l10m5g4h3h2g2f1f4f3g3a4l6g13c4b6b7c12d12i11d8e1a6j3c1b12l6i12m12j10k7k,black
1m2k3l3b2j3j4c1k1j5b6c5c7a6a2e2b12k11l2c13k11k3d10l13m1e8b5a4a2m8c13j10i12c8j13b12a1l12f10a9a9b10c11a4e13a4d9c13l11m8a11c11b13f12e11f11h8g9g9h10e13d11g9f7l11i8f10d8d8h6f3i2l8k4g10b11j5h2i7g6h4i1h3f1c10g7d7e11e6d10f5f2d5i5j5l4k5k7j13e7f5d1g3e8l6m9m4j5m9k7m9l9j8m7i8i10j1d7h10h3m12g13i13g6e9d9i6l10m5g4h3h2g2f1f4f3g3a4l6g13c4b6b7c12d12i11d8e1a6j3c1b12l6i12m12j10k7k,black
1k4d3c1d5a9i2l1j3i11b7a4b9c7c3b8d6d11d11c11e4j1l4h12a1m6c5d6m2m6a12l11j10i9b12k12i11a12b10b8c10d12g13m2c4c3a2d4e1e3d8i1c2a13g6e7e2i7i6g5e7g8f8e6f7f10e13e13c5f8j8g3h8k10f5h13j13k11l9k10j10k4k8h10l9h4i9e8a6i7l13a12j12c9a13b12f9f1i13d2f13f4f2g2e7d11h11i11g12h4g1g3j9j12m5j3k7b5k4m4l6l3m1h8m6k2j3g7m7k9l9g9d10c1f5g5i6h10h2k3l8l9m13h7j5m12d5l12e10g13i13l6j5b6b8b7h2h,black
1k4d3c1d5a9i2l1j3i11b7a4b9c7c3b8d6d11d11c11e4j1l4h12a1m6c5d6m2m6a12l11j10i9b12k12i11a12b10b8c10d12g13m2c4c3a2d4e1e3d8i1c2a13g6e7e2i7i6g5e7g8f8e6f7f10e13e13c5f8j8g3h8k10f5h13j13k11l9k10j10k4k8h10l9h4i9e8a6i7l13a12j12c9a13b12f9f1i13d2f13f4f2g2e7d11h11i11g12h4g1g3j9j12m5j3k7b5k4m4l6l3m1h8m6k2j3g7m7k9l9g9d10c1f5g5i6h10h2k3l8l9m13h7j5m12d5l12e10g13i13l6j5b6b8b7h2h,black
1k4d3c1d5a9i2l1j3i11b7a4b9c7c3b8d6d11d11c11e4j1l4h12a1m6c5d6m2m6a12l11j10i9b12k12i11a12b10b8c10d12g13m2c4c3a2d4e1e3d8i1c2a13g6e7e2i7i6g5e7g8f8e6f7f10e13e13c5f8j8g3h8k10f5h13j13k11l9k10j10k4k8h10l9h4i9e8a6i7l13a12j12c9a13b12f9f1i13d2f13f4f2g2e7d11h11i11g12h4g1g3j9j12m5j3k7b5k4m4l6l3m1h8m6k2j3g7m7k9l9g9d10c1f5g5i6h10h2k3l8l9m13h7j5m12d5l12e10g13i13l6j5b6b8b7h2h,black
1k4d3c1d5a9i2l1j3i11b7a4b9c7c3b8d6d11d11c11e4j1l4h12a1m6c5d6m2m6a12l11j10i9b12k12i11a12b10b8c10d12g13m2c4c3a2d4e1e3d8i1c2a13g6e7e2i7i6g5e7g8f8e6f7f10e13e13c5f8j8g3h8k10f5h13j13k11l9k10j10k4k8h10l9h4i9e8a6i7l13a12j12c9a13b12f9f1i13d2f13f4f2g2e7d11h11i11g12h4g1g3j9j12m5j3k7b5k4m4l6l3m1h8m6k2j3g7m7k9l9g9d10c1f5g5i6h10h2k3l8l9m13h7j5m12d5l12e10g13i13l6j5b6b8b7h2h,black
1k4d3c1d5a9i2l1j3i11b7a4b9c7c3b8d6d11d11c11e4j1l4h12a1m6c5d6m2m6a12l11j10i9b12k12i11a12b10b8c10d12g13m2c4c3a2d4e1e3d8i1c2a13g6e7e2i7i6g5e7g8f8e6f7f10e13e13c5f8j8g3h8k10f5h13j13k11l9k10j10k4k8h10l9h4i9e8a6i7l13a12j12c9a13b12f9f1i13d2f13f4f2g2e7d11h11i11g12h4g1g3j9j12m5j3k7b5k4m4l6l3m1h8m6k2j3g7m7k9l9g9d10c1f5g5i6h10h2k3l8l9m13h7j5m12d5l12e10g13i13l6j5b6b8b7h2h,black
1l10d3k11c2m11i10c4k9d1m12d11b2k5c12c4d6c8a2j3i4j5j3c7b7a8b5a4a12k9a4c6b13k13a11l9m10l10k5d1j4m5h1h7l2i13c9b9c10j4b5b3e12e12a11a12i10b4g6m6g1i5k2g9j9h7j8g8f11h3a6f5m13i12h2f5e9f6h4f2c11e10f6d1d1f3d1g2e6e1a10g10e8c11d2d1e10i13j9l13d13b7i8i11k11g9g13g12m13l13h11m1k5i3j3h8h3f2h3g2l7c3l6l8j3m12g9e7e7d4e5f7g7h8m8l6j,white
1l10d3k11c2m11i10c4k9d1m12d11b2k5c12c4d6c8a2j3i4j5j3c7b7a8b5a4a12k9a4c6b13k13a11l9m10l10k5d1j4m5h1h7l2i13c9b9c10j4b5b3e12e12a11a12i10b4g6m6g1i5k2g9j9h7j8g8f11h3a6f5m13i12h2f5e9f6h4f2c11e10f6d1d1f3d1g2e6e1a10g10e8c11d2d1e10i13j9l13d13b7i8i11k11g9g13g12m13l13h11m1k5i3j3h8h3f2h3g2l7c3l6l8j3m12g9e7e7d4e5f7g7h8m8l6j,white
1l10d3k11c2m11i10c4k9d1m12d11b2k5c12c4d6c8a2j3i4j5j3c7b7a8b5a4a12k9a4c6b13k13a11l9m10l10k5d1j4m5h1h7l2i13c9b9c10j4b5b3e12e12a11a12i10b4g6m6g1i5k2g9j9h7j8g8f11h3a6f5m13i12h2f5e9f6h4f2c11e10f6d1d1f3d1g2e6e1a10g10e8c11d2d1e10i13j9l13d13b7i8i11k11g9g13g12m13l13h11m1k5i3j3h8h3f2h3g2l7c3l6l8j3m12g9e7e7d4e5f7g7h8m8l6j,white
1l10d3k11c2m11i10c4k9d1m12d11b2k5c12c4d6c8a2j3i4j5j3c7b7a8b5a4a12k9a4c6b13k13a11l9m10l10k5d1j4m5h1h7l2i13c9b9c10j4b5b3e12e12a11a12i10b4g6m6g1i5k2g9j9h7j8g8f11h3a6f5m13i12h2f5e9f6h4f2c11e10f6d1d1f3d1g2e6e1a10g10e8c11d2d1e10i13j9l13d13b7i8i11k11g9g13g12m13l13h11m1k5i3j3h8h3f2h3g2l7c3l6l8j3m12g9e7e7d4e5f7g7h8m8l6j,white
1l10d3k11c2m11i10c4k9d1m12d11b2k5c12c4d6c8a2j3i4j5j3c7b7a8b5a4a12k9a4c6b13k13a11l9m10l10k5d1j4m5h1h7l2i13c9b9c10j4b5b3e12e12a11a12i10b4g6m6g1i5k2g9j9h7j8g8f11h3a6f5m13i12h2f5e9f6h4f2c11e10f6d1d1f3d1g2e6e1a10g10e8c11d2d1e10i13j9l13d13b7i8i11k11g9g13g12m13l13h11m1k5i3j3h8h3f2h3g2l7c3l6l8j3m12g9e7e7d4e5f7g7h8m8l6j,white
2l3l1k2k4l5l2j5j1m10b5a8d4c1i7a9c6c6b2c2d1e4b3b11b1h6k5m9j9b8a12l6a13m3d3a3c1d3f4d2f2e1b5d8e5i10i4h3j7i12i13i10m11i3k7j11j13k3i1g11g11l3e11k10g11m7l8k8m5k12j2m6m2h4g5h7k8j4a9i1c3g13a13b4k9m9l10k9f9k9g10f13e8g12e11d10c7g6f12d11a13d4i8i13f9e12a8f10d13c12c1a7d5f5c7f12f11f8h7e5e13g13l9h10h6j4m13j2a12h6i12k10j8l10l1j3h2i12m2g1f11e4e10e1l6d10a9a5b9d8b6h4f12b5g6e11c6l7m3m,black
2l3l1k2k4l5l2j5j1m10b5a8d4c1i7a9c6c6b2c2d1e4b3b11b1h6k5m9j9b8a12l6a13m3d3a3c1d3f4d2f2e1b5d8e5i10i4h3j7i12i13i10m11i3k7j11j13k3i1g11g11l3e11k10g11m7l8k8m5k12j2m6m2h4g5h7k8j4a9i1c3g13a13b4k9m9l10k9f9k9g10f13e8g12e11d10c7g6f12d11a13d4i8i13f9e12a8f10d13c12c1a7d5f5c7f12f11f8h7e5e13g13l9h10h6j4m13j2a12h6i12k10j8l10l1j3h2i12m2g1f11e4e10e1l6d10a9a5b9d8b6h4f12b5g6e11c6l7m3m,black
2l3l1k2k4l5l2j5j1m10b5a8d4c1i7a9c6c6b2c2d1e4b3b11b1h6k5m9j9b8a12l6a13m3d3a3c1d3f4d2f2e1b5d8e5i10i4h3j7i12i13i10m11i3k7j11j13k3i1g11g11l3e11k10g11m7l8k8m5k12j2m6m2h4g5h7k8j4a9i1c3g13a13b4k9m9l10k9f9k9g10f13e8g12e11d10c7g6f12d11a13d4i8i13f9e12a8f10d13c12c1a7d5f5c7f12f11f8h7e5e13g13l9h10h6j4m13j2a12h6i12k10j8l10l1j3h2i12m2g1f11e4e10e1l6d10a9a5b9d8b6h4f12b5g6e11c6l7m3m,black
2l3l1k2k4l5l2j5j1m10b5a8d4c1i7a9c6c6b2c2d1e4b3b11b1h6k5m9j9b8a12l6a13m3d3a3c1d3f4d2f2e1b5d8e5i10i4h3j7i12i13i10m11i3k7j11j13k3i1g11g11l3e11k10g11m7l8k8m5k12j2m6m2h4g5h7k8j4a9i1c3g13a13b4k9m9l10k9f9k9g10f13e8g12e11d10c7g6f12d11a13d4i8i13f9e12a8f10d13c12c1a7d5f5c7f12f11f8h7e5e13g13l9h10h6j4m13j2a12h6i12k10j8l10l1j3h2i12m2g1f11e4e10e1l6d10a9a5b9d8b6h4f12b5g6e11c6l7m3m,black
2l3l1k2k4l5l2j5j1m10b5a8d4c1i7a9c6c6b2c2d1e4b3b11b1h6k5m9j9b8a12l6a13m3d3a3c1d3f4d2f2e1b5d8e5i10i4h3j7i12i13i10m11i3k7j11j13k3i1g11g11l3e11k10g11m7l8k8m5k12j2m6m2h4g5h7k8j4a9i1c3g13a13b4k9m9l10k9f9k9g10f13e8g12e11d10c7g6f12d11a13d4i8i13f9e12a8f10d13c12c1a7d5f5c7f12f11f8h7e5e13g13l9h10h6j4m13j2a12h6i12k10j8l10l1j3h2i12m2g1f11e4e10e1l6d10a9a5b9d8b6h4f12b5g6e11c6l7m3m,black
4b10d4j11c8c5j2l4k4l9m1m11b5k3k11e2m4c10a7a9c10b6a9a9b11a5a13a12a3m5h6d2a8b3i2i4e8d5e4i1i2g3j6f10l2k1l5c2c2d7c7d9f1c3e10k12l13l11m11k10j11j5l1k6k10g13b2f12j13j6i10m8m8g7j9g3f5f6g2j4a1a4h7g7h1j3d5m6h9l8h3l4g3h5g6c6b8l9d8a4f3b12k13k12m10i9k5b5d6e9h10c10h13m8i9i11l13h12h8f11h8e4d2b7f7e12b9j13c13g9e13f11d12c10e13d10f12d11g12g11i11f,black
4b10d4j11c8c5j2l4k4l9m1m11b5k3k11e2m4c10a7a9c10b6a9a9b11a5a13a12a3m5h6d2a8b3i2i4e8d5e4i1i2g3j6f10l2k1l5c2c2d7c7d9f1c3e10k12l13l11m11k10j11j5l1k6k10g13b2f12j13j6i10m8m8g7j9g3f5f6g2j4a1a4h7g7h1j3d5m6h9l8h3l4g3h5g6c6b8l9d8a4f3b12k13k12m10i9k5b5d6e9h10c10h13m8i9i11l13h12h8f11h8e4d2b7f7e12b9j13c13g9e13f11d12c10e13d10f12d11g12g11i11f,black
4b10d4j11c8c5j2l4k4l9m1m11b5k3k11e2m4c10a7a9c10b6a9a9b11a5a13a12a3m5h6d2a8b3i2i4e8d5e4i1i2g3j6f10l2k1l5c2c2d7c7d9f1c3e10k12l13l11m11k10j11j5l1k6k10g13b2f12j13j6i10m8m8g7j9g3f5f6g2j4a1a4h7g7h1j3d5m6h9l8h3l4g3h5g6c6b8l9d8a4f3b12k13k12m10i9k5b5d6e9h10c10h13m8i9i11l13h12h8f11h8e4d2b7f7e12b9j13c13g9e13f11d12c10e13d10f12d11g12g11i11f,black
4b10d4j11c8c5j2l4k4l9m1m11b5k3k11e2m4c10a7a9c10b6a9a9b11a5a13a12a3m5h6d2a8b3i2i4e8d5e4i1i2g3j6f10l2k1l5c2c2d7c7d9f1c3e10k12l13l11m11k10j11j5l1k6k10g13b2f12j13j6i10m8m8g7j9g3f5f6g2j4a1a4h7g7h1j3d5m6h9l8h3l4g3h5g6c6b8l9d8a4f3b12k13k12m10i9k5b5d6e9h10c10h13m8i9i11l13h12h8f11h8e4d2b7f7e12b9j13c13g9e13f11d12c10e13d10f12d11g12g11i11f,black
4b10d4j11c8c5j2l4k4l9m1m11b5k3k11e2m4c10a7a9c10b6a9a9b11a5a13a12a3m5h6d2a8b3i2i4e8d5e4i1i2g3j6f10l2k1l5c2c2d7c7d9f1c3e10k12l13l11m11k10j11j5l1k6k10g13b2f12j13j6i10m8m8g7j9g3f5f6g2j4a1a4h7g7h1j3d5m6h9l8h3l4g3h5g6c6b8l9d8a4f3b12k13k12m10i9k5b5d6e9h10c10h13m8i9i11l13h12h8f11h8e4d2b7f7e12b9j13c13g9e13f11d12c10e13d10f12d11g12g11i11f,black
2l2m1k9k3i1i1d2j3b2e5c1f6a3a7c3k3j3l4l4k8a8b3d5k5j4j9c7g4d2b10i5f10k8k2k6k4g1j2h2i2g12d1l13c6f3m10a11b11c11d12m8m11j6g13l9j10h10d9l8l4b2c2d11m10m8f1m4h5g11h4i1g5l12k6m6l2a8j1b1h2f1e4f5e3e7e6d10c12h12g8g11g12l13h13i9g9d6e7j10g8d11i11k12j13j12f13f13e6h9e13d4e12e11l3c5a4a6b11f9i13g7k7d8c11a9b9a13b10b7i13a8e7h8i11e6i10l12i9f9h10f7b4c8h5m7f10j9m3f5i1a6c1c4m3h5h7l10e5b12c12b7a7m13k13m6j12a5d,white
2l2m1k9k3i1i1d2j3b2e5c1f6a3a7c3k3j3l4l4k8a8b3d5k5j4j9c7g4d2b10i5f10k8k2k6k4g1j2h2i2g12d1l13c6f3m10a11b11c11d12m8m11j6g13l9j10h10d9l8l4b2c2d11m10m8f1m4h4i1g5g11h6d13b7e7d13a11a12a10c9d9f13e13i6j13d6i6m4m9i8h3f2f1e8i5i2a1b12c1a11k5e7h9g3e6c6h8e12e8c4e7f5h5m4f7k7j8d7i1c4a5a9e11e9b12g13f12h3c5d1h12k12l13g10f11g13m12j13j12i10l8j11f13h13k11i11l7l5l6l7m7a9a4c10b6b5b3g10e12f3h6e9m10g9h8g12b10j,white
2l2m1k9k3i1i1d2j3b2e5c1f6a3a7c3k3j3l4l4k8a8b3d5k5j4j9c7g4d2b10i5f10k8k2k6k4g1j2h2i2g12d1l13c6f3m10a11b11c11d12m8m11j6g13l9j1m6h4m5g9l9m10h10d5l9i8h12k12l8l4i1g7h7l4b2c6d6e2a1b2d7d9d10c13m5a4f11h11m3e11k11l4c1a6b3c3h6j7f7a2f1e7m7e4e9b8d9a7i13h10l12g11a12j13f6i12f12h13i4a12c10e13a8e13b6l1c13k8i12b10b5e5m6m5d5i8g5h9f10f9e13d7j10g12e11g11i8j10m13e11f9h13g9g8f8c,white
2l2m1k9k3i1i1d2j3b2e5c1f6a3a7c3k3j3l4l4k8a8b3d5k5j4j9c7g4d2b10i5f10k8k2k6k4g1j2h2i2g12d1l13c6f3m10a11b11c11d12m8m11j6g13l9j9l8l10h10d4b2c2d11m10m8f1m4h4i1g5g11h6d13b7e7d13a11a12a10c9d9f13e13i5l12e6m6l2f1h4f5e2a1e1b6c4a11e12c8d7b8j3c3e9g8h4c1a7f8e7j13d13m10f7h8i8g11i13k12k12l12h13g5d9i12f7i11f11g6h10e9e13h8c12i9h11k9a13j11l9m9b7m10g,white
2l2m1k9k3i1i1d2j3b2e5c1f6a3a7c3k3j3l4l4k8a8b3d5k5j4j9c7g4d2b10i5f10k8k2k6k4g1j2h2i2g12d1l13c10a4m6f5m6l4i5h3m13m11m12m10m11c10c1m12e13l4h11j4f13d1g3h7k13b9l4b2c3f12l11k13j2a1b3e7a3c2d2f1h4a6c10b12a13a8j8i7m11a6m11b8h12c13e9m8e9e8d7e8g11d9g7l13g10g9h6j6d6g5i9f7f7d5e7h6h5g11f9j11i12i12h13f6i7i9i13h11e12g12f13i7j11g11h10e5a4c1a10f5b9a7b9d1e9b6b12j10h13k12k8m8c,white
2l3l4l4k2j1k2h1e4j8m1j6k5k5i5j6h3h1h5h7j4a6c2c2a3a1m2m3m5a6l3k9l5c1i3c3e7a7e8e8c7c2b2d6a9a8d10b11h12h12f10h12l13l13j9i12m13k10e9g12c1d12a4h3g2g3i4g6g12b1g13a3b7d7k12k12j11l13m8g7i7g6d6f9f7h8i8h11j10k8k6j3j6i13h13i13g4d5f1l13f5d10l4e3d1b4c1a2i12d4i13c12g11k11m9k13b11g6e3f5g13d10a7b9j10j7f11i6b2e4f13e11b4m5m8a8j8b10c5e2f1f1c9c8f4b9h11a10d11c11f10f9e10m6m8l2k7l5b5l9b7m9m10i12e12i11e11d10g,white
2l3l4l4k2j1k2h1e4j8m1j6k5k5i5j6h3h1h5h7j4a6c2c2a3a1m2m3m5a6l3k9l5c1i3c3e7a7e8e8c7c2b2d6a9a8d10b11h12h12f10h12l13l13j9i12m13k10e9g12c1d12a4h3g2g3i4g6g12b1g13a3b7d7k12k12j11l13m8g7i7g6d6f9f7h8i8h11j10k8k13i13g6j3j6i10a7b6b1b13b5f2i5d1c13c2f12d6e3f4i1f10f3d13f11g13h11d12g8a10l11k11m9k9j8j10j11i9m10m5g9c10c13d11b11a13e9b12e11c10d11e9e7f11f4e12i2e4b8l1a5b8b4c4d9h5e8f4f1l7l5m6m,white
2l3l4l4k2j1k2h1e4j8m1j6k5k5i5j6h3h1h5h7j4a6c2c2a3a1m2m3m5a6l3k9l5c1i3c3e7a7e8e8c7c2b2d6a9a8d10b11h12h12f10h12l13l13j9i12m13k10e9g12c1d12a4h3g2g3i4g6g12b1g13a3b7d7k12k12j11l13m8g7i7g6d6f9f7h8i8h11j10k8k13i13g6j3j6i10a7b6b1b13b5f2i5d1c12d2f13c6e3f4i1f10f3d13f11g13h11d12g8a10l11k11m9k9j8j10j11i9m10m5g9c10c13d11b8l13e1l11e12e4b4d5e4e1a4c10d11c9e11a10g5b8b9b7f9d8f10i9h12i11f5m7l7m6m,white
2l3l4l4k2j1k2h1e4j8m1j6k5k5i5j6h3h1h5h7j4a6c2c2a3a1m2m3m5a6l3k9l5c1i3c3e7a7e8e8c7c2b2d6a9a8d10b11h12h12f10h12l13l13j9i12m13k10e9g12c1d12a4h3g2g3i4g6g12b1g13a3b7d7k12k12j11l13m8g7i7g6d6f9f7h8i8h11j10k8k13i13g6j3j6i10a7b6b1b13b5f2i5d1c13c2f12d6e3f4i1f10f3d13f11g13h11d12g8a10l11k11m9k9j8j10j11i9m10m5g9c10c13d11b1l13e8l11e12e4b4d5e4e1a4c10d11c9e11a10g5b8b9b7f9d8f10i9h12i11f5m7l7m6m,white
2l3l4l4k2j1k2h1e4j8m1j6k5k5i5j6h3h1h5h7j4a6c2c2a3a1m2m3m5a6l3k9l5c1i3c3e7a7e8e8c7c2b2d6a9a8d10b11h12h12f10h12l13l13j9i12m13k10e9g12c1d12a4h3g2g3i4g6g12b1g13a3b7d7k12k12j11l13m8g7i7g6d6f9f7h8i8h11j10k8k6j3j6i13h13i13g9m13f5f2i5d2f9k1b8j3d1a10i10j6e9h9j2e13e4d4c3f4f10f10a1f13b8f8b7b6b5e9e11g8a11i1c11m13c11c10c7f11e11a5g10d9c12d11f11d12g1l12i4m5m12e4i10g9b4b6m10m13d9d,black
11f12f12g8m5g8i9k10j7a11g13i11i12k13j12i9l13f11m9m13l5i6g10h7h6a7f9f3d2d4c4f3m5b3f4e3h2i3e5d4b4a1i2f3l1k7j8l5l12l11l2h4l10i4j3j4k1b1e10l7k7l1l5e11j9i7i8j5m9j10m7m10d11c10b9a9b11a10c8a12a7c11d10e8d6e8c7b6k4d8b7d10k6l13h6f6d13g7e5f5h6j7g8g2e8e12b13c13a6i6c5c3c9c3b12d11e8f8h12c11h10g13d9d12e9g12j13b11b,white
11f12f12g8m5g8i9k10j7a11g13i11i12k13j12i9l13f11m9m13l5i6g10h7h6a7f9f3d2d4c4f3m5b3f4e3h2i3e5d4b4a1i2f3l1k7j8l5l12l11l2h4l10i4j3j4k1b1e10l7k7l1l5e11j9i7i8j5m9j10m7m10d11c10b9a9b11a10c8a12a7c11d10e8d6e8c7b6k4d8b7d10k6l13h6f6d13g7e5f5h6j7g8g2e8e12b13c13a6i6c5c3c9c3b12d11e8f8h12c11h10g13d9d12e9g12j13b11b,white
11f12f12g8m5g8i9k10j7a11g13i11i12k13j12i9l13f11m9m13l5i6g10h7h6a7f9f3d2d4c4f3m5b3f4e3h2i3e5d4b4a1i2f3l1k7j8l5l12l11l2h4l10i4j3j4k1b1e10l7k7l1l5e11j9i7i8j5m9j10m7m10d11c10b9a9b11a10c8a12a7c11d10e8d6e8c7b6k4d8b7d10k6l13h6f6d13g7e5f5h6j7g8g2e8e12b13c13a6i6c5c3c9c3b12d11e8f8h12c11h10g13d9d12e9g12j13b11b,white
11f12f12g8m5g8i9k10j7a11g13i11i12k13j12i9l13f11m9m13l5i6g10h7h6a7f9f3d2d4c4f3m5b3f4e3h2i3e5d4b4a1i2f3l1k7j8l5l12l11l2h4l10i4j3j4k1b1e10l7k7l1l5e11j9i7i8j5m9j10m7m10d11c10b9a9b11a10c8a12a7c11d10e8d6e8c7b6k4d8b7d10k6l13h6f6d13g7e5f5h6j7g8g2e8e12b13c13a6i6c5c3c9c3b12d11e8f8h12c11h10g13d9d12e9g12j13b11b,white
11f12f12g8m5g8i9k10j7a11g13i11i12k13j12i9l13f11m9m13l5i6g10h7h6a7f9f3d2d4c4f3m5b3f4e3h2i3e5d4b4a1i2f3l1k7j8l5l12l11l2h4l10i4j3j4k1b1e10l7k7l1l5e11j9i7i8j5m9j10m7m10d11c10b9a9b11a10c8a12a7c11d10e8d6e8c7b6k4d8b7d10k6l13h6f6d13g7e5f5h6j7g8g2e8e12b13c13a6i6c5c3c9c3b12d11e8f8h12c11h10g13d9d12e9g12j13b11b,white
2l2k4l1l4j3k3c7f4h8d1m9c5c6a8e8i6f4g7g5f11m8f9f11e9g8h12d1f4f3h7j6k10g9m11l9i11d13c13m2j2h8g13g2i5j5l1j5k8m11j10l1a4b2c5a4d5d1b2d6b8c8a7a5g6e4i3g6j13b11c6h5b6g11b7c4a3a2a6d5h1e8k11f6c11h9a8b2e12b13a8j4c12a5e13f3e1c1d10c9e12f13d7e5i6i13l10f10h3d7b9b7d10a11a8l7l10i10b10e9d11i12g7k9k12k12j6l7h10m9l6m13i12h11g7i13h4e4m2b2m3l12m2g13j3j10j13e1i1h3f4k1g10k11k12l9h9j,black
